"","Title","ID","Gender","Identity","IQ","MedDept","Success"
"6248","7655f7d2","df2dcdc8","Male",NA,101,"13873",FALSE
"6249","eed1f15e","84f5cea3","Male","Secret",105,"96035",TRUE
"6250","5627f819","fe3c8f03","Male","Secret",92,"74627",TRUE
"6251","48f22259","95b3d471","Female","No Dual",91,"11708",TRUE
"6252","d62b2428","d6f5bafd","Female","No Dual",103,"69764",TRUE
"6253","e645840d","d3575711","Female","No Dual",95,"19550",TRUE
"6254","7e1ff12e","35107bed","Female","No Dual",104,"75835",TRUE
"6255","16abe3ee","90c95974","Female","No Dual",109,"73899",TRUE
"6256","c9e73f26","41ecf6e8","Male","Secret",112,"73899",TRUE
"6257","64c774b4","87e4c126","Male","No Dual",111,"96633",TRUE
"6258","80f34f0b","7f19ce74","Male","No Dual",92,"69764",FALSE
"6259","50d30cc4","67ef1794","Male","Public",100,"20398",TRUE
"6260","e14afbac","c33352be","Female",NA,96,"96035",TRUE
"6261","b47f7d38","1d03cf40","Female","Public",110,"86119",TRUE
"6262","5931c7da","2b3ddf9f","Male","Public",95,"69331",TRUE
"6263","2101e19c","81b8213e","Male","Secret",103,"96633",TRUE
"6264","7723137a","70d63905","Female","No Dual",108,"86119",TRUE
"6265","25911b69","2dfbac8","Male","Public",108,"20398",TRUE
"6266","6c96ada8","30308437","Male","No Dual",84,"39943",TRUE
"6267","f4945083","d438c311","Male",NA,94,"96633",TRUE
"6268","d6d8a3db","b6ea91cc","Male","Public",87,"20398",TRUE
"6269","e41ff96b","d45ea961","Male","Public",91,"50588",TRUE
"6270","f1975ad","8292e761","Male","Secret",95,"74627",TRUE
"6271","e727d389","cca712de","Male","Secret",93,"23483",TRUE
"6272","9ee0145","dd9132d7","Male","Secret",112,"75835",FALSE
"6273","1dd9be4","7d42af5a","Female","Secret",97,"39943",TRUE
"6274","13e15ba2","58ec5561","Male","Secret",97,"19550",TRUE
"6275","74b553fb","232e1816","Male","Secret",86,"24632",TRUE
"6276","57615857","1ffb33b2","Female","Secret",100,"69764",TRUE
"6277","4fa66977","d1d0a5af","Female","Secret",89,"76501",TRUE
"6278","89e77c81","c07a28fd","Male","Secret",99,"11708",TRUE
"6279","23c3045","d94c3c44","Male","Public",100,"20398",TRUE
"6280","305881da","af275fd1","Male","No Dual",102,"13873",TRUE
"6281","599e1591","334af3d0","Male",NA,97,"50842",TRUE
"6282","1f3051ab","e872cbb3","Male","Secret",90,"19550",TRUE
"6283","ce26edb0","2f2af8c8","Male","Public",103,"20439",FALSE
"6284","6b0b6842","b7566cef","Female","No Dual",86,"96035",TRUE
"6285","8c737950","ebfa90","Female","Public",85,"50842",FALSE
"6286","52cdb878","f2393556","Male","Public",93,"13873",TRUE
"6287","248d385f","46b4e9cb","Male","Public",98,"20398",TRUE
"6288","1714c459","d16451f7","Male","Secret",104,"69331",TRUE
"6289","57bab390","64513ee9","Male",NA,94,"54589",TRUE
"6290","2ad64b76","13f47ad0","Male","Secret",105,"23483",TRUE
"6291","2fb9f65b","c4143013","Male","Secret",85,"50588",TRUE
"6292","420f0e1d","7d7982cd","Female",NA,112,"20398",FALSE
"6293","742e8ac3","bafb15ab","Female","Public",79,"13873",FALSE
"6294","265e2ba6","c13332d6","Male","No Dual",79,"20439",TRUE
"6295","52567e2c","ca017db5","Male",NA,102,"76501",TRUE
"6296","22550402","df406312","Male","Secret",100,"69764",TRUE
"6297","b782ff6","50d7209","Male",NA,95,"76501",TRUE
"6298","639347a8","7ae41cbc","Female","No Dual",107,"75835",TRUE
"6299","9446be59","99bf4110","Male","Secret",86,"73899",TRUE
"6300","3c082129","393d5c84","Male","No Dual",89,"50588",TRUE
"6301","53b82d62","bdde6501","Male","Secret",83,"73899",TRUE
"6302","8aa36db2","a37dfd44","Female","Public",100,"11708",TRUE
"6303","eea9c286","395bf18f","Female",NA,103,"73899",TRUE
"6304","dd2a7d0d","fb62fbc9","Male",NA,98,"39943",TRUE
"6305","8be2ab86","80212e43","Male",NA,105,"75835",TRUE
"6306","c3fe608d","cd42e454","Male","No Dual",81,"75835",FALSE
"6307","6424d322","357f9c0e","Female",NA,94,"20398",TRUE
"6308","68e60b0b","a7fe2513","Female","Secret",97,"39943",TRUE
"6309","b838accc","fa43e3f6","Male","Secret",109,"69331",TRUE
"6310","43c75880","85a1bc2c","Male",NA,89,"69331",TRUE
"6311","a2250d0d","83b86fd2","Male",NA,104,"96633",TRUE
"6312","896d191","62cb4dff","Female","Secret",92,"96633",TRUE
"6313","acd12b06","75ee031f","Male","No Dual",89,"86119",TRUE
"6314","95980dcf","d3a099c0","Female","Secret",102,"13873",TRUE
"6315","d9ef7b57","eb11c5bc","Male","Public",96,"19550",FALSE
"6316","a1606386","26910995","Male","Secret",91,"86119",TRUE
"6317","e186a059","8edb502a","Male","Secret",98,"11708",TRUE
"6318","45e36e9","70baeab0","Male","Secret",113,"20439",TRUE
"6319","3f01e4b5","f62e981e","Female","Secret",89,"96633",TRUE
"6320","a40f9c53","64ab9966","Male","Secret",102,"20398",TRUE
"6321","63b011d","40fb7763","Male","Secret",111,"23483",TRUE
"6322","ffce2bc6","fa9ecde4","Male","Secret",118,"54589",TRUE
"6323","20e39194","839e845e","Male","Public",89,"86119",TRUE
"6324","a9d01596","b343fab2","Male","Public",92,"19550",TRUE
"6325","4288e358","8a315173","Male","Public",86,"23483",TRUE
"6326","85253042","d96cb11b","Male","Public",96,"69331",TRUE
"6327","a103e5a8","7c0abf4a","Female","No Dual",95,"11708",TRUE
"6328","aaa12adc","d536983b","Male",NA,79,"76501",TRUE
"6329","b50ce0c6","8e786b9","Male","Secret",92,"69331",TRUE
"6330","407f9860","a4e44d75","Female","Public",91,"76501",TRUE
"6331","7d4a1684","c24ad6b8","Male","Secret",82,"39943",TRUE
"6332","4503e741","5a05b5e6","Female","No Dual",102,"73899",TRUE
"6333","6ee29cbc","5924a249","Male",NA,105,"20439",TRUE
"6334","2c5ddc7b","f00ece7b","Male",NA,113,"86119",TRUE
"6335","c8473f6a","99ea8b3f","Male","Public",99,"24632",TRUE
"6336","a78c7e1e","135fd08b","Female","No Dual",104,"24632",TRUE
"6337","e82836a5","430ed0a","Male","Secret",93,"96035",TRUE
"6338","908d90d0","f71a467b","Male","Public",100,"76501",TRUE
"6339","790b59b9","70057f37","Male","Secret",100,"96035",FALSE
"6340","2b96ba6f","90bad310","Male","Public",111,"75835",TRUE
"6341","9559eee","1cd1f3d1","Male","Public",106,"73899",TRUE
"6342","f5aefb83","5d942fc0","Male","Secret",114,"39943",TRUE
"6343","2579293e","195a79c3","Male","Public",102,"50588",TRUE
"6344","4dc79e8f","e2ee8e07","Male","Secret",99,"11708",FALSE
"6345","17bf285b","ded1214a","Male","Public",96,"54589",TRUE
"6346","c1e1edcd","4997e870","Male","Public",92,"96633",FALSE
"6347","9ddd278b","4bbad184","Male","Secret",93,"13873",TRUE
"6348","268b7024","1a0bae2e","Male","Secret",100,"20439",TRUE
"6349","2823c1bc","ea857050","Male",NA,97,"11708",TRUE
"6350","e99a574","3b71d6bf","Male",NA,97,"96035",TRUE
"6351","9950e636","988a66f3","Female","Public",80,"86119",TRUE
"6352","f6420448","8a811ce4","Male","Public",112,"73899",TRUE
"6353","504a3e47","8a2f054b","Female","Secret",122,"20398",TRUE
"6354","7545a216","53a9ff5a","Male",NA,102,"86119",TRUE
"6355","ff5b12d9","686b4970","Male","Secret",97,"74627",TRUE
"6356","c374680f","947a6442","Male","Public",105,"76501",TRUE
"6357","58163ee9","ce562555","Male","Public",98,"73899",TRUE
"6358","ae56607b","8efbf3b5","Female",NA,91,"86119",TRUE
"6359","9a429fe6","68d74d90","Male",NA,92,"24632",FALSE
"6360","22115e9a","b0661e20","Male","No Dual",107,"50588",TRUE
"6361","243ec4f9","684f41a8","Male","Secret",88,"96035",TRUE
"6362","8f5e9fb8","60d3e137","Female","Public",92,"96035",FALSE
"6363","54ea0d49","196c4f26","Female","Secret",109,"96035",TRUE
"6364","1689500b","6bfd8bcf","Female",NA,104,"69331",TRUE
"6365","29e87e3f","c6c30859","Male","Secret",107,"11708",TRUE
"6366","67b5d494","216a57bd","Male","Secret",110,"54589",TRUE
"6367","8ff2186e","52939d46","Female","No Dual",110,"39943",TRUE
"6368","597472f2","24807b7e","Male",NA,104,"24632",TRUE
"6369","3e812c7c","f30cd3f2","Female","Public",97,"50588",TRUE
"6370","7d938dcb","87aeb5d1","Male",NA,105,"50842",TRUE
"6371","b050bf4c","255e2eae","Male","Public",101,"74627",FALSE
"6372","c3df0cca","a0fc1d63","Male","Secret",104,"39943",TRUE
"6373","a436efcd","99736311","Female","Secret",109,"20398",TRUE
"6374","a658f10a","737f7856","Female",NA,107,"74627",TRUE
"6375","69bfd4e0","d0f85431","Male","No Dual",94,"96633",TRUE
"6376","5c04d446","fa6f6d68","Female","No Dual",97,"76501",TRUE
"6377","8885e61f","cb76d779","Male","Secret",97,"69764",TRUE
"6378","7036e40e","7f5357ae","Male",NA,121,"19550",TRUE
"6379","8e45ff18","c3ea7c2c","Male","Public",97,"19550",TRUE
"6380","770e53c7","c514d91","Male","Secret",95,"69331",TRUE
"6381","7b559c00","66b1ab8a","Male","Secret",90,"54589",TRUE
"6382","5fa46ab6","e58c040d","Female","Secret",113,"76501",FALSE
"6383","560cb824","76ff452c","Robot","Secret",104,"74627",TRUE
"6384","997346d1","6b7147e","Male",NA,94,"54589",TRUE
"6385","7e33559a","6c733f6c","Male","No Dual",96,"50842",TRUE
"6386","1f6dce66","95a5ea88","Male","Secret",103,"50842",FALSE
"6387","5acb851b","e4c2b6b5","Male",NA,112,"19550",TRUE
"6388","a7a6e35d","97c2f77f","Male","Secret",92,"39943",TRUE
"6389","8f7139d9","7b15ffbc","Male",NA,93,"11708",TRUE
"6390","869d38d6","71d241d7","Male","Secret",79,"23483",TRUE
"6391","552771fe","e7107a55","Male",NA,91,"23483",TRUE
"6392","a6b8420f","6555ec56","Male",NA,107,"20398",TRUE
"6393","c42ea8d2","eab85546","Male","Secret",98,"39943",TRUE
"6394","e583e420","3f7d22f","Male","Secret",107,"20439",TRUE
"6395","7531e1f","740d395","Male","Secret",82,"75835",TRUE
"6396","affe0d16","ae5d4b1a","Male","Secret",102,"73899",TRUE
"6397","1013652e","6a06b638","Male","Secret",100,"20439",TRUE
"6398","3f42e4e4","f7b32f06","Male","No Dual",86,"73899",TRUE
"6399","117dcb71","293568ef","Male","Secret",91,"96633",TRUE
"6400","a09dfc3b","5f13e39c","Male","Secret",91,"96035",FALSE
"6401","e0f18e4e","13369e0a","Male","Secret",110,"69764",TRUE
"6402","c6e4a1bb","cbfc48c3","Female","Secret",96,"54589",TRUE
"6403","cabc14fb","8d7f43f9","Male","Public",105,"50842",TRUE
"6404","2030a568","20497925","Male","Secret",100,"96035",TRUE
"6405","dd94d98c","65a2d17e","Male","No Dual",94,"74627",TRUE
"6406","cbe04cc3","e146a997","Male","Secret",95,"50842",TRUE
"6407","c1c3e5e","b89d173d","Female",NA,101,"20398",TRUE
"6408","a3e308ec","24d64440","Male","Public",115,"39943",FALSE
"6409","6def460c","6a984400","Male","Public",97,"50842",TRUE
"6410","5eeb244b","5282ab65","Male",NA,105,"69331",TRUE
"6411","f479b373","616fd5dd","Male",NA,98,"11708",TRUE
"6412","a6a4d7c6","a6dd0b8b","Female","Secret",94,"96035",TRUE
"6413","da58355e","3279a186","Female","Public",104,"86119",FALSE
"6414","bd405869","c0e33c76","Male","Public",78,"54589",FALSE
"6415","b58cd235","7004ec75","Male","Secret",109,"75835",TRUE
"6416","b661f4aa","c2bf92f9","Male","No Dual",105,"73899",FALSE
"6417","a1aa307e","d3d2e2e8","Male","Secret",93,"20439",TRUE
"6418","eb6c76cd","eb15aa80","Male","Secret",88,"54589",TRUE
"6419","ec4892cc","1573cae1","Male","Secret",80,"96035",TRUE
"6420","2aaf7297","d5482547","Female","No Dual",86,"20398",TRUE
"6421","3f9dde0f","8ee120e4","Male",NA,111,"69331",TRUE
"6422","2b2c8691","2b756e72","Male","Public",103,"24632",TRUE
"6423","98fc0d14","922207e1","Male","Secret",104,"96035",TRUE
"6424","601f987e","adf4c9e0","Female",NA,78,"20398",TRUE
"6425","806b77a3","cb16aab2","Male","No Dual",98,"76501",TRUE
"6426","25f13c43","a6e309ad","Female","Secret",105,"23483",TRUE
"6427","b14a956","2c78d4c2","Male","Secret",89,"23483",TRUE
"6428","19870bcc","22a7f5c","Male","Secret",108,"24632",TRUE
"6429","41c3df74","5be0a9d7","Male","No Dual",86,"96633",TRUE
"6430","add7630c","5eb88568","Male","Public",101,"20398",TRUE
"6431","c2d32ee","b61a419d","Female","Secret",102,"73899",TRUE
"6432","3b75c4d3","6764909d","Male",NA,95,"19550",TRUE
"6433","ada270c5","b4cba8bd","Male",NA,97,"69764",TRUE
"6434","71c01311","a7196d95","Male",NA,107,"39943",TRUE
"6435","2920d77e","d5853171","Female","Public",96,"86119",TRUE
"6436","7acc1833","328662a4","Male","Public",92,"11708",TRUE
"6437","85e6818c","7d770b9c","Female",NA,93,"23483",TRUE
"6438","3f4e623a","8a234bee","Male","Secret",106,"96035",TRUE
"6439","b20cd5dd","be27a808","Female","Secret",83,"96035",TRUE
"6440","6cf46024","7d87e66b","Female","Public",103,"20439",TRUE
"6441","49392bc5","15022438","Male","No Dual",93,"39943",TRUE
"6442","9f3de255","991e013e","Male","Public",92,"74627",TRUE
"6443","e76ee81b","82dbe716","Male","Secret",107,"23483",TRUE
"6444","91d39d12","28c939b4","Female","Secret",128,"73899",TRUE
"6445","25bf2ca4","c8bc7a86","Male","Public",85,"50842",TRUE
"6446","68b30637","d2e31bf6","Female","Secret",117,"96035",TRUE
"6447","a1f662e2","12a0a40e","Male","Secret",87,"54589",TRUE
"6448","112935fc","b72cf225","Male","Public",103,"75835",TRUE
"6449","f233d0c3","fefe7e83","Male","Public",75,"13873",TRUE
"6450","e4e2566a","c7225246","Male","Secret",105,"19550",TRUE
"6451","ed8d2f22","1fbc8b6e","Male","Secret",87,"19550",TRUE
"6452","a4c41903","4ee0238d","Female","Secret",96,"75835",TRUE
"6453","7d530ecc","deeecfb0","Female","Secret",86,"69331",TRUE
"6454","a92230a8","7ea1ae7c","Male","Secret",86,"69764",TRUE
"6455","e9938ae","d120e271","Male","Secret",94,"19550",TRUE
"6456","c69301db","e2e6ec0c","Female","Public",67,"13873",TRUE
"6457","66a82074","321e7a6c","Male","Secret",91,"50842",TRUE
"6458","39bd0b55","3d80a155","Male","Secret",109,"76501",TRUE
"6459","1c53ca73","5ee6c11f","Male","No Dual",90,"69331",TRUE
"6460","8b876c62","50157f81","Male",NA,89,"23483",TRUE
"6461","7a14fd34","466dc759","Male","Secret",107,"39943",TRUE
"6462","ec24f403","43e5eed6","Male","Secret",91,"23483",TRUE
"6463","fc9d1c5f","c20c798b","Female",NA,101,"20398",TRUE
"6464","d4cc7931","218158fe","Male","Secret",103,"76501",TRUE
"6465","caa9f3b1","8431ce7f","Male",NA,110,"54589",TRUE
"6466","9dbba1c5","600ca976","Female","No Dual",89,"23483",TRUE
"6467","f016b180","196632dc","Female","Secret",104,"74627",TRUE
"6468","ca992ff6","a4193eb3","Male","Public",107,"20398",TRUE
"6469","4d713724","930cb5e2","Agender","Secret",92,"74627",FALSE
"6470","449f0f68","4623c47a","Male",NA,88,"69331",TRUE
"6471","c48d2734","9e5b0495","Male","Public",100,"54589",FALSE
"6472","5e0d3f6f","d5b725cc","Male","Secret",96,"13873",TRUE
"6473","230fdfd2","4241b5d5","Male",NA,115,"13873",FALSE
"6474","3da67128","4d105ca","Female","Known to Authorities",116,"74627",TRUE
"6475","ca2e825f","7636f8f7","Male","Secret",97,"54589",TRUE
"6476","2c4b8383","973cc069","Male","Public",118,"23483",TRUE
"6477","2744a613","1d50f433","Male","Public",102,"74627",FALSE
"6478","16fc6bdb","6cfc9a3d","Male","Secret",102,"69764",TRUE
"6479","f66c6688","2a1a7a32","Male","Secret",98,"50588",TRUE
"6480","2644aa58","9686bf90","Male","Secret",82,"39943",TRUE
"6481","4beb60f","348c774b","Male","Public",119,"73899",TRUE
"6482","9ffa848","6d0352cb","Male","Public",87,"96633",TRUE
"6483","26463270","240c788","Male","Secret",100,"50588",TRUE
"6484","4e270a19","77455bdb","Male","Secret",110,"75835",TRUE
"6485","bd38275c","767508f3","Male",NA,106,"73899",TRUE
"6486","330821da","9b617020","Male",NA,79,"73899",TRUE
"6487","c05d7f10","a0f097f9","Male","Secret",97,"50588",TRUE
"6488","f36f76","85a0c823","Male","Secret",100,"13873",FALSE
"6489","91c1df5","f42002e5","Male","Secret",98,"20439",TRUE
"6490","1969675e","d25e8a2c","Male","No Dual",104,"50842",TRUE
"6491","36ca8f6a","48c67d69","Male","Secret",96,"50842",TRUE
"6492","ab4a756","4067f02a","Male",NA,82,"13873",FALSE
"6493","2e4c8431","99ccbf20","Male",NA,86,"23483",TRUE
"6494","c0ba3024","45c641fe","Male","No Dual",91,"13873",TRUE
"6495","447665f2","488e2f1b","Male","No Dual",100,"76501",TRUE
"6496","9e145cb8","90c02c90","Male","Public",86,"69331",TRUE
"6497","e56857d1","d3712b12","Male","Public",91,"73899",TRUE
"6498","c8cd7dde","3dc4bc6c","Male",NA,101,"20398",TRUE
"6499","19cee381","f7dd6197","Male","Public",118,"96633",TRUE
"6500","3ae9bda8","74d19fd7","Male","Public",100,"69764",TRUE
"6501","72bf9893","76585f99","Male",NA,103,"74627",TRUE
"6502","9b1302d2","aa535c57","Male","Secret",92,"20439",TRUE
"6503","74d1c737","8229a53f","Male","Secret",123,"73899",TRUE
"6504","8ebcf9be","c275d62b","Male",NA,92,"54589",TRUE
"6505","473d3b0a","6bf7ae0b","Male","Public",89,"50842",TRUE
"6506","5c2742e9","987371c3","Male","Secret",103,"20398",TRUE
"6507","385e7243","78d8dae6","Female","Public",112,"96633",FALSE
"6508","521d433","159b77f3","Male",NA,108,"50588",TRUE
"6509","64eb5511","a56a1f4a","Male","No Dual",113,"19550",TRUE
"6510","7df58a61","193ed3d1","Male","Secret",102,"73899",TRUE
"6511","8c735db8","dbeddd45","Male","Secret",79,"75835",TRUE
"6512","e487370a","f1e5a7be","Male","Public",108,"96633",TRUE
"6513","a10dc8a1","ad9c51c9","Male",NA,92,"11708",TRUE
"6514","3efcfdb8","262247d6","Female","Secret",108,"76501",TRUE
"6515","d3b807a1","94b3bf01","Male","No Dual",117,"13873",TRUE
"6516","bf4c922f","ada8cbf2","Male","Secret",91,"96633",TRUE
"6517","3a48d48f","69334f2e","Male","Public",88,"20398",TRUE
"6518","4ed76581","afcf015c","Female","Public",85,"23483",TRUE
"6519","8abcc9e5","9f6e3568","Male","Secret",83,"73899",TRUE
"6520","f8276ce5","69657010","Female","Secret",84,"86119",TRUE
"6521","97a9ca8e","77a2508b","Male","Public",86,"20439",TRUE
"6522","7a581583","8b0cd86e","Female","Public",106,"23483",TRUE
"6523","b38a1d65","aa7b4728","Female","No Dual",88,"50842",FALSE
"6524","8746b68a","71779c96","Female","Secret",87,"96633",TRUE
"6525","d017bcf7","925257ba","Female","No Dual",94,"50588",TRUE
"6526","e0ae378d","2c79283c","Male","Secret",94,"69331",TRUE
"6527","c5ea7c67","af0ded4c","Male",NA,108,"24632",TRUE
"6528","531f1042","54983ea5","Male","Public",88,"96035",TRUE
"6529","1d318e85","61986638","Male","Secret",95,"20439",TRUE
"6530","8b220921","24fbee25","Male","Public",94,"13873",TRUE
"6531","690037bb","58e7d11d","Male","Secret",117,"20398",TRUE
"6532","29064aef","4a67b63e","Male","Secret",91,"96633",TRUE
"6533","30c2e793","2ea08e93","Female","Public",113,"69764",TRUE
"6534","658bda2d","8edc3d68","Female","Public",94,"54589",TRUE
"6535","86899e00","5f7e289a","Female","Public",100,"54589",TRUE
"6536","9ec6e751","a5d94e77","Male",NA,93,"86119",TRUE
"6537","f7cd6dfd","9a4e34f9","Female","Secret",112,"24632",TRUE
"6538","af6e005d","9a5df2ac","Female","Public",98,"50842",FALSE
"6539","2cc45499","ed459cee","Male","No Dual",99,"11708",TRUE
"6540","7c40cb32","b7e86a2a","Male","Secret",112,"20439",TRUE
"6541","65b982c6","8cf1c735","Male","Public",117,"86119",TRUE
"6542","610c3d51","7dfd2c","Male","Public",97,"96633",TRUE
"6543","8ccd0f91","1007c967","Male","No Dual",115,"96035",TRUE
"6544","e979a1c5","a6d139b0","Male","Secret",103,"69331",TRUE
"6545","bef4872b","9e9c301f","Male","Public",100,"54589",TRUE
"6546","e390543c","9c3a0513","Male","Secret",92,"54589",TRUE
"6547","8266eae9","627a10c","Male","Public",114,"75835",TRUE
"6548","2e6fe7c9","6d7db2f1","Male","No Dual",102,"50588",TRUE
"6549","68d9cae2","218550b4","Male","Secret",87,"96633",TRUE
"6550","8f6a0f6c","db3c53df","Male","Public",96,"19550",TRUE
"6551","926ace40","fda9e093","Male","Public",110,"69764",TRUE
"6552","a1ba4357","b4806326","Male","No Dual",99,"19550",TRUE
"6553","829a4b53","5f8b933a","Male","Public",80,"75835",TRUE
"6554","9aa7acc","38c687d0","Male",NA,93,"13873",TRUE
"6555","edd1baeb","8fa66a31","Male","Public",106,"96035",FALSE
"6556","7360d7aa","13837533","Male",NA,87,"39943",FALSE
"6557","40af333","132f8402","Male",NA,93,"23483",TRUE
"6558","6940bbf1","a210c3dd","Male",NA,99,"75835",TRUE
"6559","2ad6978c","1a0578d7","Male",NA,102,"50588",TRUE
"6560","5366e347","6f633d44","Male","Secret",86,"20398",FALSE
"6561","f6ba194e","61c8cc2c","Male",NA,98,"24632",TRUE
"6562","b9c2f8ab","21a608cc","Male","Secret",84,"75835",FALSE
"6563","b66b22c5","661c800b","Male","Public",105,"39943",TRUE
"6564","ac1fceac","d2b4d76a","Male","Public",108,"20439",TRUE
"6565","cb306aab","86f29a59","Male",NA,98,"50842",TRUE
"6566","35762b93","5e55ffda","Male",NA,102,"24632",TRUE
"6567","62f283a5","48331be","Male","Secret",108,"75835",TRUE
